Time,CH A,CH B,
4.90245E+0,-6.89126E+0,-5.709E-1,
4.92746E+0,-6.29126E+0,2.91E-2,
4.95248E+0,-6.89126E+0,-3.709E-1,
4.97749E+0,-6.29126E+0,2.291E-1,
5.0025E+0,-6.89126E+0,-3.709E-1,
5.02751E+0,-6.29126E+0,2.91E-2,
5.05253E+0,-7.09126E+0,-5.709E-1,
5.07754E+0,-6.49126E+0,2.91E-2,
5.10255E+0,-7.09126E+0,-5.709E-1,
5.12756E+0,-6.49126E+0,2.91E-2,
5.15258E+0,-7.09126E+0,-5.709E-1,
5.17759E+0,-6.49126E+0,2.91E-2,
5.2026E+0,-7.09126E+0,-3.709E-1,
5.22761E+0,-6.49126E+0,2.91E-2,
5.25263E+0,-7.09126E+0,-5.709E-1,
5.27764E+0,-6.49126E+0,2.91E-2,
5.30265E+0,-7.09126E+0,-5.709E-1,
5.32766E+0,-6.69126E+0,2.91E-2,
5.35268E+0,-7.29126E+0,-5.709E-1,
5.37769E+0,-6.69126E+0,2.91E-2,
5.4027E+0,-7.29126E+0,-5.709E-1,
5.42771E+0,-6.69126E+0,2.91E-2,
5.45273E+0,-7.29126E+0,-5.709E-1,
5.47774E+0,-6.69126E+0,2.91E-2,
5.50275E+0,-7.29126E+0,-5.709E-1,
5.52776E+0,-6.69126E+0,2.91E-2,
5.55278E+0,-7.29126E+0,-5.709E-1,
5.57779E+0,-6.69126E+0,2.91E-2,
5.6028E+0,-7.49126E+0,-5.709E-1,
5.62781E+0,-6.89126E+0,2.291E-1,
5.65283E+0,-7.49126E+0,-5.709E-1,
5.67784E+0,-6.89126E+0,2.91E-2,
5.70285E+0,-7.49126E+0,-5.709E-1,
5.72786E+0,-6.89126E+0,2.291E-1,
5.75288E+0,-7.69126E+0,-5.709E-1,
5.77789E+0,-7.09126E+0,2.91E-2,
5.8029E+0,-7.69126E+0,-5.709E-1,
5.82791E+0,-7.09126E+0,2.91E-2,
5.85293E+0,-7.69126E+0,-5.709E-1,
5.87794E+0,-7.29126E+0,2.91E-2,
5.90295E+0,-7.89126E+0,-5.709E-1,
5.92796E+0,-7.29126E+0,2.91E-2,
5.95298E+0,-7.89126E+0,-5.709E-1,
5.97799E+0,-7.29126E+0,2.91E-2,
6.003E+0,-7.89126E+0,-5.709E-1,
6.02801E+0,-7.29126E+0,2.291E-1,
6.05303E+0,-7.89126E+0,-5.709E-1,
6.07804E+0,-7.29126E+0,2.291E-1,
6.10305E+0,-8.09126E+0,-5.709E-1,
6.12806E+0,-7.49126E+0,2.91E-2,
6.15308E+0,-8.09126E+0,-5.709E-1,
6.17809E+0,-7.49126E+0,2.91E-2,
6.2031E+0,-8.29126E+0,-5.709E-1,
6.22811E+0,-7.69126E+0,2.91E-2,
6.25313E+0,-8.29126E+0,-5.709E-1,
6.27814E+0,-7.69126E+0,2.91E-2,
6.30315E+0,-8.29126E+0,-5.709E-1,
6.32816E+0,-7.69126E+0,2.91E-2,
6.35318E+0,-8.29126E+0,-5.709E-1,
6.37819E+0,-7.69126E+0,2.91E-2,
6.4032E+0,-8.29126E+0,-5.709E-1,
6.42821E+0,-7.69126E+0,2.91E-2,
6.45323E+0,-8.49126E+0,-5.709E-1,
6.47824E+0,-7.89126E+0,2.291E-1,
6.50325E+0,-8.49126E+0,-5.709E-1,
6.52826E+0,-7.89126E+0,2.91E-2,
6.55328E+0,-8.49126E+0,-5.709E-1,
6.57829E+0,-7.89126E+0,2.91E-2,
6.6033E+0,-8.49126E+0,-5.709E-1,
6.62831E+0,-7.89126E+0,2.91E-2,
6.65333E+0,-8.49126E+0,-5.709E-1,
6.67834E+0,-7.89126E+0,2.91E-2,
6.70335E+0,-8.49126E+0,-5.709E-1,
6.72836E+0,-7.89126E+0,2.91E-2,
6.75338E+0,-8.49126E+0,-5.709E-1,
6.77839E+0,-7.89126E+0,2.91E-2,
6.8034E+0,-8.49126E+0,-5.709E-1,
6.82841E+0,-7.89126E+0,2.291E-1,
6.85343E+0,-8.49126E+0,-3.709E-1,
6.87844E+0,-7.89126E+0,2.291E-1,
6.90345E+0,-8.49126E+0,-5.709E-1,
6.92846E+0,-7.89126E+0,2.91E-2,
6.95348E+0,-8.29126E+0,-5.709E-1,
6.97849E+0,-7.69126E+0,2.291E-1,
7.0035E+0,-8.29126E+0,-5.709E-1,
7.02851E+0,-7.69126E+0,2.91E-2,
7.05353E+0,-8.09126E+0,-5.709E-1,
7.07854E+0,-7.69126E+0,2.91E-2,
7.10355E+0,-8.09126E+0,-5.709E-1,
